matched_set_id,seed,base_game_index,strategy,reference_label_condition,comparison_label_condition,reference_game_id,comparison_game_id,reference_winner,comparison_winner,outcome_agreement,physical_first_target_matches_reference,physical_check_sequence_matches_reference_until_divergence,physical_final_alive_set_matches,first_divergence_round,first_divergence_phase,first_divergence_event_type
alternate_physical_sides_seed_42_base_157,42,157,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_157_normal,alternate_physical_sides_seed_42_base_157_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_157,42,157,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_157_normal,alternate_physical_sides_seed_42_base_157_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_158,42,158,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_158_normal,alternate_physical_sides_seed_42_base_158_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_158,42,158,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_158_normal,alternate_physical_sides_seed_42_base_158_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_159,42,159,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_159_normal,alternate_physical_sides_seed_42_base_159_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_159,42,159,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_159_normal,alternate_physical_sides_seed_42_base_159_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_16,42,16,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_16_normal,alternate_physical_sides_seed_42_base_16_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_16,42,16,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_16_normal,alternate_physical_sides_seed_42_base_16_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_160,42,160,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_160_normal,alternate_physical_sides_seed_42_base_160_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_160,42,160,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_160_normal,alternate_physical_sides_seed_42_base_160_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_161,42,161,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_161_normal,alternate_physical_sides_seed_42_base_161_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_161,42,161,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_161_normal,alternate_physical_sides_seed_42_base_161_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_162,42,162,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_162_normal,alternate_physical_sides_seed_42_base_162_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_162,42,162,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_162_normal,alternate_physical_sides_seed_42_base_162_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_163,42,163,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_163_normal,alternate_physical_sides_seed_42_base_163_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_163,42,163,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_163_normal,alternate_physical_sides_seed_42_base_163_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_164,42,164,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_164_normal,alternate_physical_sides_seed_42_base_164_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_164,42,164,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_164_normal,alternate_physical_sides_seed_42_base_164_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_165,42,165,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_165_normal,alternate_physical_sides_seed_42_base_165_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_165,42,165,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_165_normal,alternate_physical_sides_seed_42_base_165_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_166,42,166,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_166_normal,alternate_physical_sides_seed_42_base_166_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_166,42,166,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_166_normal,alternate_physical_sides_seed_42_base_166_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_167,42,167,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_167_normal,alternate_physical_sides_seed_42_base_167_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_167,42,167,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_167_normal,alternate_physical_sides_seed_42_base_167_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_168,42,168,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_168_normal,alternate_physical_sides_seed_42_base_168_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_168,42,168,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_168_normal,alternate_physical_sides_seed_42_base_168_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_169,42,169,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_169_normal,alternate_physical_sides_seed_42_base_169_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_169,42,169,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_169_normal,alternate_physical_sides_seed_42_base_169_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_17,42,17,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_17_normal,alternate_physical_sides_seed_42_base_17_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_17,42,17,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_17_normal,alternate_physical_sides_seed_42_base_17_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_170,42,170,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_170_normal,alternate_physical_sides_seed_42_base_170_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_170,42,170,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_170_normal,alternate_physical_sides_seed_42_base_170_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_171,42,171,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_171_normal,alternate_physical_sides_seed_42_base_171_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_171,42,171,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_171_normal,alternate_physical_sides_seed_42_base_171_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_172,42,172,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_172_normal,alternate_physical_sides_seed_42_base_172_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_172,42,172,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_172_normal,alternate_physical_sides_seed_42_base_172_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_173,42,173,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_173_normal,alternate_physical_sides_seed_42_base_173_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_173,42,173,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_173_normal,alternate_physical_sides_seed_42_base_173_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_174,42,174,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_174_normal,alternate_physical_sides_seed_42_base_174_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_174,42,174,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_174_normal,alternate_physical_sides_seed_42_base_174_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_175,42,175,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_175_normal,alternate_physical_sides_seed_42_base_175_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_175,42,175,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_175_normal,alternate_physical_sides_seed_42_base_175_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_176,42,176,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_176_normal,alternate_physical_sides_seed_42_base_176_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_176,42,176,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_176_normal,alternate_physical_sides_seed_42_base_176_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_177,42,177,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_177_normal,alternate_physical_sides_seed_42_base_177_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_177,42,177,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_177_normal,alternate_physical_sides_seed_42_base_177_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_178,42,178,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_178_normal,alternate_physical_sides_seed_42_base_178_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_178,42,178,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_178_normal,alternate_physical_sides_seed_42_base_178_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_179,42,179,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_179_normal,alternate_physical_sides_seed_42_base_179_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_179,42,179,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_179_normal,alternate_physical_sides_seed_42_base_179_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_18,42,18,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_18_normal,alternate_physical_sides_seed_42_base_18_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_18,42,18,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_18_normal,alternate_physical_sides_seed_42_base_18_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_180,42,180,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_180_normal,alternate_physical_sides_seed_42_base_180_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_180,42,180,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_180_normal,alternate_physical_sides_seed_42_base_180_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_181,42,181,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_181_normal,alternate_physical_sides_seed_42_base_181_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_181,42,181,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_181_normal,alternate_physical_sides_seed_42_base_181_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_182,42,182,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_182_normal,alternate_physical_sides_seed_42_base_182_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_182,42,182,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_182_normal,alternate_physical_sides_seed_42_base_182_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_183,42,183,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_183_normal,alternate_physical_sides_seed_42_base_183_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_183,42,183,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_183_normal,alternate_physical_sides_seed_42_base_183_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_184,42,184,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_184_normal,alternate_physical_sides_seed_42_base_184_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_184,42,184,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_184_normal,alternate_physical_sides_seed_42_base_184_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_185,42,185,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_185_normal,alternate_physical_sides_seed_42_base_185_mirrored,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_185,42,185,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_185_normal,alternate_physical_sides_seed_42_base_185_rotated,village,village,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_186,42,186,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_186_normal,alternate_physical_sides_seed_42_base_186_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_186,42,186,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_186_normal,alternate_physical_sides_seed_42_base_186_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_187,42,187,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_187_normal,alternate_physical_sides_seed_42_base_187_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_187,42,187,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_187_normal,alternate_physical_sides_seed_42_base_187_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_188,42,188,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_188_normal,alternate_physical_sides_seed_42_base_188_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_188,42,188,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_188_normal,alternate_physical_sides_seed_42_base_188_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_189,42,189,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_189_normal,alternate_physical_sides_seed_42_base_189_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_189,42,189,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_189_normal,alternate_physical_sides_seed_42_base_189_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_19,42,19,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_19_normal,alternate_physical_sides_seed_42_base_19_mirrored,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_19,42,19,alternate_physical_sides,normal,rotated,alternate_physical_sides_seed_42_base_19_normal,alternate_physical_sides_seed_42_base_19_rotated,wolf,wolf,1,1,1,1,,none,none
alternate_physical_sides_seed_42_base_190,42,190,alternate_physical_sides,normal,mirrored,alternate_physical_sides_seed_42_base_190_normal,alternate_physical_sides_seed_42_base_190_mirrored,wolf,wolf,1,1,1,1,,none,none
